ejercicio,resource_type,poverty_level,grade_level,total_donations,funding_status,date_posted,modificacion,ejercido
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Campaña,9/20/2002,0,0
2014,Radio,Publicidad Turismo,33605,453.2,Campaña,9/20/2002,5.4384,312.708
2014,Cine,Publicidad Turismo,362,506,Campaña,9/20/2002,40.986,354.2
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Campaña,9/20/2002,0,0
2014,Medios impresos,Publicidad Turismo,366,61.6,Campaña,9/20/2002,4.1272,41.272
2014,Medios impresos,Publicidad Turismo,362,198,Campaña,11/5/2002,4.554,194.04
2014,Cine,Publicidad Turismo,361,619.08,Campaña,9/20/2002,23.52504,470.5008
2014,Radio,Publicidad Turismo,33605,469,Campaña,9/20/2002,4.221,450.24
2014,Cine,Publicidad Turismo,33605,137,Campaña,9/20/2002,10.138,97.27
2014,Radio,Publicidad Turismo,33605,145.2,Campaña,9/23/2002,14.3748,78.408
2014,Medios impresos,Publicidad Turismo,366,516,Campaña,9/20/2002,23.736,392.16
2014,Medios impresos,Publicidad Turismo,366,120,Campaña,9/20/2002,3.36,68.4
2014,Cine,Publicidad Turismo,361,0,Campaña,9/20/2002,0,0
2014,Radio,Publicidad Turismo,33605,380.6,Campaña,9/17/2002,8.7538,228.36
2014,Radio,Publicidad Turismo,33605,317.9,Campaña,9/17/2002,19.7098,178.024
2014,Radio,Publicidad Turismo,366,146,Campaña,9/17/2002,13.87,141.62
2014,Radio,Publicidad Turismo,33605,298,Campaña,9/17/2002,14.9,202.64
2014,Radio,Publicidad Turismo,33605,363,Campaña,9/17/2002,18.876,330.33
2014,Radio,Publicidad Turismo,33605,772.5,Campaña,9/17/2002,64.89,386.25
2014,Medios impresos,Publicidad Turismo,33605,900.9,Campaña,9/17/2002,0.9009,459.459
2014,Medios impresos,Publicidad Turismo,33605,390,Campaña,9/17/2002,38.22,198.9
2014,Radio,Informe 2015,361,313.09,Campaña,9/17/2002,18.15922,181.5922
2014,Radio,Publicidad Turismo,361,273.55,Campaña,9/20/2002,27.355,248.9305
2014,Medios impresos,Publicidad Turismo,366,330,Campaña,9/20/2002,1.32,254.1
2014,Medios impresos,Publicidad Turismo,33605,376.19,Campaña,9/20/2002,31.97615,240.7616
2014,Internet,Publicidad Turismo,362,3300,Campaña,9/23/2002,300.3,2079
2014,Cine,Publicidad Turismo,33605,143.5,Campaña,11/29/2002,7.175,71.75
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,11/29/2002,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Campaña,11/29/2002,0,0
2014,"An?lisis, estudios y m?tricas",Informe 2014,366,0,Campaña,11/29/2002,0,0
2014,Medios impresos,Publicidad Turismo,361,677.65,Campaña,11/29/2002,14.9083,399.8135
2014,Radio,Publicidad Turismo,33605,554,Campaña,9/20/2002,7.202,337.94
2014,Cine,Publicidad Turismo,361,295.9,Campaña,9/20/2002,27.2228,177.54
2014,Internet,Publicidad Turismo,366,978,Campaña,9/20/2002,1.956,772.62
2014,Radio,Publicidad Turismo,33605,1560,Campaña,9/20/2002,56.16,1388.4
2014,Internet,Publicidad Turismo,33605,555,Campaña,6/19/2003,32.745,432.9
2014,Radio,Publicidad Turismo,361,191.4,Campaña,9/20/2002,4.9764,147.378
2014,Medios impresos,Publicidad Turismo,366,281.6,Campaña,9/27/2002,20.8384,180.224
2014,Medios impresos,Publicidad Turismo,366,86.9,Campaña,11/29/2002,5.9092,64.306
2014,Cine,Publicidad Turismo,33605,357,Campaña,9/20/2002,0,353.43
2014,Radio,Publicidad Turismo,361,460,Campaña,9/27/2002,33.58,317.4
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,1/18/2003,0,0
2014,Radio,Publicidad Turismo,366,2362,Campaña,9/19/2002,66.136,1299.1
2014,Medios impresos,Publicidad Turismo,366,366.3,Campaña,9/20/2002,8.4249,186.813
2014,Radio,Publicidad Turismo,33605,0,Campaña,9/17/2002,0,0
2014,Medios impresos,Publicidad Turismo,361,0,Campaña,11/5/2002,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,10/16/2002,0,0
2014,Radio,Publicidad Turismo,361,319,Campaña,9/27/2002,27.753,248.82
2014,Medios impresos,Publicidad Turismo,366,175,Campaña,9/27/2002,7.35,92.75
2014,Radio,Publicidad Turismo,361,440,Campaña,10/15/2002,0.44,435.6
2014,Cine,Publicidad Turismo,362,2237,Campaña,10/9/2002,196.856,1789.6
2014,Medios impresos,Publicidad Turismo,33605,308,Campaña,9/20/2002,12.012,166.32
2014,Medios impresos,Publicidad Turismo,361,861.45,Campaña,11/7/2002,51.687,482.412
2014,Medios impresos,Publicidad Turismo,366,70.4,Campaña,9/23/2002,6.1952,49.28
2014,Medios impresos,Publicidad Turismo,33605,453,Campaña,9/26/2002,19.932,371.46
2014,Radio,Publicidad Turismo,33605,309,Campaña,10/15/2002,13.596,219.39
2014,Cine,Publicidad Turismo,33605,419,Campaña,9/27/2002,32.682,347.77
2014,Medios impresos,Informe 2014,362,528,Campaña,10/11/2002,49.632,438.24
2014,Cine,Publicidad Turismo,362,525.8,Campaña,10/9/2002,48.3736,467.962
2014,Radio,Aviso Licitaciones,33605,238.7,Campaña,10/16/2002,2.387,195.734
2014,Radio,Informe 2014,366,578.6,Campaña,10/15/2002,42.2378,428.164
2014,Cine,Publicidad Turismo,33605,300,Campaña,10/9/2002,3.9,294
2014,Cine,Publicidad Turismo,33605,251.9,Campaña,10/9/2002,6.0456,234.267
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,471.49,Campaña,10/8/2002,30.64685,400.7665
2014,Medios impresos,Publicidad Turismo,33605,780,Campaña,10/1/2002,12.48,592.8
2014,Cine,Publicidad Turismo,33605,286,Campaña,10/15/2002,17.16,234.52
2014,Radio,Publicidad Turismo,33605,811,Campaña,10/15/2002,18.653,502.82
2014,Cine,Publicidad Turismo,33605,440,Campaña,10/1/2002,18.48,228.8
2014,Medios impresos,Publicidad Turismo,361,580.23,Campaña,10/9/2002,19.14759,557.0208
2014,Medios impresos,Publicidad Turismo,366,550.7,Campaña,10/28/2002,50.1137,473.602
2014,Medios impresos,Publicidad Turismo,33605,0,Campaña,10/23/2002,0,0
2014,Medios impresos,Publicidad Turismo,366,506,Campaña,10/23/2002,2.53,323.84
2014,Radio,Publicidad Turismo,361,627.22,Campaña,10/25/2002,3.1361,539.4092
2014,Medios impresos,Publicidad Turismo,366,222,Campaña,10/1/2002,15.762,124.32
2014,Cine,Publicidad Turismo,33605,242,Campaña,9/26/2002,7.018,157.3
2014,Medios impresos,Publicidad Turismo,366,230,Campaña,10/23/2002,9.66,220.8
2014,Medios impresos,Publicidad Turismo,366,92.4,Campaña,10/23/2002,5.6364,63.756
2014,Medios impresos,Publicidad Turismo,33605,149.84,Campaña,10/17/2002,7.04248,94.3992
2014,Cine,Publicidad Turismo,361,369.6,Campaña,10/22/2002,10.7184,269.808
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,10/17/2002,0,0
2014,Medios impresos,Publicidad Turismo,361,361.9,Campaña,10/23/2002,17.7331,220.759
2014,Medios impresos,Publicidad Turismo,33605,95.51,Campaña,10/17/2002,1.62367,50.6203
2014,Radio,Publicidad Turismo,362,855.8,Campaña,10/17/2002,36.7994,658.966
2014,Cine,Publicidad Turismo,366,302.5,Campaña,10/23/2002,2.42,205.7
2014,Radio,Publicidad Turismo,366,888.22,Campaña,10/21/2002,3.55288,648.4006
2014,Medios impresos,Publicidad Turismo,361,314.6,Campaña,10/16/2002,27.6848,182.468
2014,Cine,Publicidad Turismo,366,213,Campaña,10/21/2002,11.289,191.7
2014,"An?lisis, estudios y m?tricas",Informe 2014,362,237,Campaña,6/20/2003,19.671,132.72
2014,Internet,Publicidad Turismo,33605,460,Campaña,10/8/2002,37.26,423.2
2014,Cine,Publicidad Turismo,361,0,Campaña,10/15/2002,0,0
2014,Medios impresos,Publicidad Turismo,366,235.4,Campaña,1/30/2003,21.8922,207.152
2014,Internet,Publicidad Turismo,33605,694.1,Campaña,10/24/2002,37.4814,451.165
2014,Medios impresos,Publicidad Turismo,366,643,Campaña,10/27/2002,37.294,482.25
2014,Internet,Publicidad Turismo,361,341,Campaña,10/30/2002,5.797,276.21
2014,Medios impresos,Publicidad Turismo,33605,1430,Campaña,10/24/2002,25.74,1430
2014,Medios impresos,Publicidad Turismo,366,390.5,Campaña,10/16/2002,28.897,195.25
2014,Medios impresos,Publicidad Turismo,33605,412.09,Campaña,10/10/2002,31.73093,255.4958
2014,Medios impresos,Informe 2015,361,71.5,Campaña,10/18/2002,2.9315,44.33
2014,Cine,Publicidad Turismo,361,157,Campaña,10/24/2002,2.512,83.21
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,10/24/2002,0,0
2014,Radio,Publicidad Turismo,362,1608.1,Campaña,10/15/2002,51.4592,1575.938
2014,Radio,Publicidad Turismo,361,475,Campaña,10/15/2002,28.025,256.5
2014,Radio,Publicidad Turismo,33605,569.68,Campaña,10/24/2002,9.11488,410.1696
2014,Cine,Publicidad Turismo,33605,370.7,Campaña,11/5/2002,13.7159,307.681
2014,Internet,Informe 2014,362,1639,Campaña,10/27/2002,47.531,999.79
2014,Medios impresos,Publicidad Turismo,33605,381,Campaña,10/28/2002,17.145,335.28
2014,Medios impresos,Publicidad Turismo,361,2034,Campaña,11/15/2002,162.72,1606.86
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,362,671,Campaña,10/29/2002,61.061,536.8
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,361,957,Campaña,10/30/2002,89.001,478.5
2014,Medios impresos,Publicidad Turismo,361,103,Campaña,10/24/2002,0.824,52.53
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Campaña,10/15/2002,0,0
2014,Internet,Publicidad Turismo,361,539,Campaña,10/30/2002,22.099,334.18
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,10/24/2002,0,0
2014,Cine,Publicidad Turismo,33605,328.89,Campaña,10/25/2002,12.49782,259.8231
2014,Cine,Publicidad Turismo,362,1392,Campaña,10/22/2002,69.6,1113.6
2014,Radio,Publicidad Turismo,361,793,Campaña,11/5/2002,22.997,618.54
2014,Radio,Publicidad Turismo,361,1450.91,Campaña,10/27/2002,36.27275,1276.8008
2014,Cine,Publicidad Turismo,362,11500,Campaña,10/21/2002,34.5,7935
2014,Cine,Publicidad Turismo,361,436,Campaña,10/28/2002,4.796,366.24
2014,Radio,Informe 2014,362,419,Campaña,11/5/2002,2.514,331.01
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,12/23/2003,0,0
2014,Medios impresos,Publicidad Turismo,366,810.7,Campaña,11/5/2002,3.2428,583.704
2014,Cine,Publicidad Turismo,361,378.73,Campaña,2/18/2003,22.7238,359.7935
2014,Cine,Publicidad Turismo,33605,283.96,Campaña,10/27/2002,1.70376,204.4512
2014,Medios impresos,Publicidad Turismo,362,631.4,Campaña,1/10/2003,13.2594,328.328
2014,Cine,Publicidad Turismo,33605,762.45,Campaña,10/9/2004,60.23355,716.703
2014,Radio,Publicidad Turismo,366,103.4,Campaña,1/29/2003,8.3754,75.482
2014,Radio,Publicidad Turismo,33605,752.4,Campaña,11/28/2002,74.4876,489.06
2014,Medios impresos,Publicidad Turismo,33605,50.55,Campaña,11/6/2002,0.96045,28.308
2014,Medios impresos,Publicidad Turismo,33605,511.5,Campaña,11/11/2002,49.6155,388.74
2014,Internet,Aviso Licitaciones,366,154,Campaña,11/8/2002,1.386,112.42
2014,Medios impresos,Publicidad Turismo,366,88,Campaña,11/13/2002,4.576,46.64
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,33,Campaña,11/5/2002,1.815,26.73
2014,Cine,Publicidad Turismo,366,386.1,Campaña,1/24/2003,9.6525,370.656
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,11/14/2002,0,0
2014,Radio,Publicidad Turismo,33605,559.9,Campaña,11/14/2002,47.5915,515.108
2014,Cine,Publicidad Turismo,366,218.45,Campaña,11/15/2002,15.50995,181.3135
2014,Radio,Publicidad Turismo,361,176.25,Campaña,1/6/2005,12.16125,114.5625
2014,Radio,Publicidad Turismo,361,617.57,Campaña,11/15/2002,46.93532,444.6504
2014,Medios impresos,Publicidad Turismo,33605,518,Campaña,11/29/2002,32.634,435.12
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Campaña,11/15/2002,0,0
2014,Radio,Publicidad Turismo,361,0,Campaña,11/15/2002,0,0
2014,Radio,Publicidad Turismo,366,187,Campaña,11/19/2002,0.748,179.52
2014,Radio,Publicidad Turismo,366,128,Campaña,11/19/2002,0.256,92.16
2014,Radio,Publicidad Turismo,366,199,Campaña,11/19/2002,1.393,107.46
2014,Radio,Publicidad Turismo,361,290.4,Campaña,11/19/2002,15.6816,217.8
2014,Radio,Publicidad Turismo,361,440,Campaña,11/19/2002,13.64,440
2014,Medios impresos,Publicidad Turismo,366,556.6,Campaña,11/18/2002,18.3678,512.072
2014,Medios impresos,Aviso Licitaciones,33605,203.49,Campaña,1/21/2003,11.80242,193.3155
2014,Medios impresos,Publicidad Turismo,33605,718,Campaña,11/19/2002,30.874,603.12
2014,Medios impresos,Publicidad Turismo,366,432.9,Campaña,11/14/2002,16.8831,307.359
2014,Cine,Publicidad Turismo,361,529,Campaña,1/25/2003,2.645,486.68
2014,Cine,Publicidad Turismo,366,253.74,Campaña,12/6/2002,12.17952,139.557
2014,Internet,Aviso Licitaciones,366,288.2,Campaña,11/28/2002,28.82,187.33
2014,Cine,Publicidad Turismo,366,325,Campaña,11/26/2002,3.9,204.75
2014,Radio,Publicidad Turismo,33605,474.1,Campaña,11/27/2002,32.7129,274.978
2014,Medios impresos,Publicidad Turismo,33605,145.2,Campaña,1/22/2003,11.3256,85.668
2014,Radio,Publicidad Turismo,33605,751.3,Campaña,11/18/2002,69.8709,646.118
2014,Medios impresos,Informe 2014,33605,1928,Campaña,11/26/2002,131.104,1407.44
2014,Radio,Publicidad Turismo,33605,458.7,Campaña,11/26/2002,44.9526,298.155
2014,Cine,Publicidad Turismo,366,3278,Campaña,11/18/2002,295.02,2032.36
2014,Medios impresos,Publicidad Turismo,33605,854,Campaña,11/26/2002,65.758,828.38
2014,Medios impresos,Publicidad Turismo,361,138.6,Campaña,11/27/2002,6.93,95.634
2014,Cine,Publicidad Turismo,366,285.55,Campaña,11/27/2002,12.84975,265.5615
2014,Medios impresos,Publicidad Turismo,362,342.1,Campaña,11/28/2002,0.6842,314.732
2014,Radio,Publicidad Turismo,366,670,Campaña,11/28/2002,26.13,375.2
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,11/26/2002,0,0
2014,Medios impresos,Publicidad Turismo,366,145.2,Campaña,11/26/2002,10.5996,107.448
2014,Radio,Publicidad Turismo,33605,378.4,Campaña,11/26/2002,2.6488,272.448
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,1/21/2003,0,0
2014,Radio,Informe 2014,361,321,Campaña,11/27/2002,11.556,182.97
2014,Radio,Informe 2014,361,171,Campaña,11/27/2002,14.535,152.19
2014,Medios impresos,Publicidad Turismo,366,166.1,Campaña,1/24/2003,12.4575,136.202
2014,Radio,Publicidad Turismo,33605,926,Campaña,5/20/2003,37.966,481.52
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,11/27/2002,0,0
2014,Medios impresos,Publicidad Turismo,361,255.2,Campaña,11/28/2002,21.1816,219.472
2014,Radio,Publicidad Turismo,33605,284.9,Campaña,11/26/2002,27.3504,222.222
2014,Medios impresos,Publicidad Turismo,366,550,Campaña,11/28/2002,9.9,335.5
2014,Cine,Publicidad Turismo,33605,809,Campaña,11/27/2002,12.135,631.02
2014,Radio,Publicidad Turismo,361,1141.8,Campaña,11/27/2002,60.5154,833.514
2014,Medios impresos,Publicidad Turismo,33605,199.1,Campaña,11/27/2002,12.1451,191.136
2014,Medios impresos,Publicidad Turismo,33605,177,Campaña,11/27/2002,9.735,175.23
2014,Cine,Publicidad Turismo,361,20750,Campaña,11/27/2002,1224.25,13280
2014,Medios impresos,Publicidad Turismo,33605,230,Campaña,11/27/2002,1.84,115
2014,Radio,Informe 2014,362,964,Campaña,11/27/2002,53.02,616.96
2014,Radio,Informe 2014,362,799.7,Campaña,11/27/2002,56.7787,623.766
2014,Radio,Informe 2014,362,1344,Campaña,11/27/2002,104.832,792.96
2014,Radio,Informe 2014,362,749.09,Campaña,11/27/2002,23.97088,546.8357
2014,Radio,Publicidad Turismo,366,455.4,Campaña,11/29/2002,28.6902,286.902
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,11/29/2002,0,0
2014,Radio,Publicidad Turismo,33605,8600,Campaña,11/29/2002,258,7654
2014,Medios impresos,Informe 2014,361,961,Campaña,1/27/2003,50.933,720.75
2014,Cine,Publicidad Turismo,362,2272,Campaña,12/9/2002,47.712,1772.16
2014,Medios impresos,Publicidad Turismo,33605,514.99,Campaña,11/27/2002,41.1992,298.6942
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,11/29/2002,0,0
2014,Medios impresos,Publicidad Turismo,362,2018.87,Campaña,11/27/2002,48.45288,1393.0203
2014,Radio,Publicidad Turismo,33605,184.8,Campaña,11/29/2002,3.3264,118.272
2014,Internet,Publicidad Turismo,362,1967,Campaña,2/10/2003,53.109,1022.84
2014,Internet,Publicidad Turismo,33605,3232,Campaña,1/13/2003,313.504,3038.08
2014,Radio,Publicidad Turismo,362,966,Campaña,6/16/2003,25.116,840.42
2014,Medios impresos,Publicidad Turismo,33605,0,Campaña,2/22/2003,0,0
2014,Radio,Publicidad Turismo,33605,602,Campaña,9/22/2003,19.866,307.02
2014,Radio,Publicidad Turismo,33605,445.5,Campaña,12/25/2002,4.455,334.125
2014,Radio,Publicidad Turismo,361,642.4,Campaña,1/24/2003,4.4968,584.584
2014,Medios impresos,Publicidad Turismo,33605,151.8,Campaña,1/22/2003,11.2332,80.454
2014,Internet,Publicidad Turismo,33605,771,Campaña,12/16/2002,75.558,670.77
2014,Cine,Publicidad Turismo,361,258.5,Campaña,1/21/2003,23.5235,199.045
2014,Cine,Publicidad Turismo,366,425.7,Campaña,1/6/2003,29.3733,349.074
2014,Medios impresos,Publicidad Turismo,33605,2398,Campaña,1/13/2003,35.97,2374.02
2014,Medios impresos,Publicidad Turismo,33605,357.5,Campaña,1/22/2003,1.7875,193.05
2014,Medios impresos,Publicidad Turismo,362,448,Campaña,12/13/2002,9.408,241.92
2014,Medios impresos,Publicidad Turismo,362,468.6,Campaña,1/23/2003,36.0822,440.484
2014,Radio,Publicidad Turismo,33605,131,Campaña,1/25/2003,7.991,69.43
2014,Medios impresos,Publicidad Turismo,33605,77,Campaña,1/22/2003,6.237,53.13
2014,Cine,Publicidad Turismo,33605,57.2,Campaña,1/23/2003,4.9192,53.768
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Campaña,12/25/2002,0,0
2014,Medios impresos,Publicidad Turismo,33605,519,Campaña,12/19/2003,26.469,503.43
2014,Medios impresos,Aviso Licitaciones,33605,5487,Campaña,1/16/2003,345.681,2908.11
2014,Radio,Publicidad Turismo,33605,479,Campaña,6/16/2003,22.992,435.89
2014,Medios impresos,Publicidad Turismo,362,487.53,Campaña,12/13/2002,6.82542,287.6427
2014,Medios impresos,Publicidad Turismo,361,406,Campaña,3/22/2003,3.248,349.16
2014,Cine,Publicidad Turismo,33605,330,Campaña,1/15/2003,25.74,264
2014,Cine,Publicidad Turismo,366,258.5,Campaña,1/24/2003,17.3195,219.725
2014,Medios impresos,Publicidad Turismo,361,948,Campaña,1/30/2003,28.44,606.72
2014,Radio,Publicidad Turismo,33605,429,Campaña,1/15/2003,24.882,377.52
2014,Medios impresos,Publicidad Turismo,361,370.7,Campaña,1/24/2003,24.0955,192.764
2014,Cine,Publicidad Turismo,366,1638,Campaña,1/22/2003,88.452,1375.92
2014,Radio,Publicidad Turismo,33605,2153,Campaña,7/21/2004,165.781,1119.56
2014,Medios impresos,Publicidad Turismo,33605,558,Campaña,7/28/2004,51.894,306.9
2014,Internet,Publicidad Turismo,366,204.6,Campaña,12/25/2002,10.4346,157.542
2014,Cine,Publicidad Turismo,361,402,Campaña,2/25/2003,0.804,357.78
2014,Cine,Publicidad Turismo,366,390.5,Campaña,12/25/2002,9.372,249.92
2014,Radio,Publicidad Turismo,361,460,Campaña,1/23/2003,38.64,358.8
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,4/10/2003,0,0
2014,Radio,Publicidad Turismo,366,156.2,Campaña,1/23/2003,4.9984,85.91
2014,Cine,Publicidad Turismo,33605,299,Campaña,1/8/2003,17.342,245.18
2014,Cine,Informe 2014,366,1863,Campaña,1/2/2003,20.493,931.5
2014,Radio,Publicidad Turismo,361,447.7,Campaña,1/23/2003,9.8494,367.114
2014,Radio,Publicidad Turismo,33605,338,Campaña,1/6/2003,8.788,212.94
2014,Radio,Aviso Licitaciones,366,215.6,Campaña,1/24/2003,5.6056,213.444
2014,Cine,Publicidad Turismo,33605,123.2,Campaña,1/23/2003,3.4496,107.184
2014,Radio,Publicidad Turismo,362,648.5,Campaña,1/22/2003,31.128,440.98
2014,Internet,Publicidad Turismo,362,1795,Campaña,3/14/2003,5.385,1651.4
2014,Radio,Publicidad Turismo,366,282.7,Campaña,1/21/2003,25.1603,254.43
2014,Radio,Informe 2014,33605,832,Campaña,1/27/2003,23.296,723.84
2014,Radio,Publicidad Turismo,361,233.2,Campaña,1/25/2003,20.7548,200.552
2014,Medios impresos,Publicidad Turismo,366,374.84,Campaña,1/25/2003,1.49936,209.9104
2014,Internet,Publicidad Turismo,33605,370,Campaña,1/30/2003,29.6,307.1
2014,Radio,Publicidad Turismo,361,246,Campaña,1/24/2003,12.546,221.4
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Campaña,6/8/2003,0,0
2014,Medios impresos,Publicidad Turismo,366,295.11,Campaña,1/25/2003,27.74034,274.4523
2014,Radio,Publicidad Turismo,366,165,Campaña,1/27/2003,9.735,123.75
2014,Radio,Publicidad Turismo,361,425,Campaña,1/25/2003,12.75,327.25
2014,Internet,Informe 2014,362,941.6,Campaña,1/30/2003,57.4376,725.032
2014,Radio,Publicidad Turismo,361,234,Campaña,1/27/2003,20.826,208.26
2014,Medios impresos,Publicidad Turismo,33605,302,Campaña,1/27/2003,26.576,193.28
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,9/15/2003,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,672,Campaña,1/27/2003,28.896,483.84
2014,Internet,Publicidad Turismo,366,345.4,Campaña,1/31/2003,22.451,227.964
2014,Radio,Publicidad Turismo,33605,573,Campaña,1/27/2003,9.741,487.05
2014,Cine,Publicidad Turismo,366,126,Campaña,1/28/2003,11.844,124.74
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,531,Campaña,1/29/2003,36.108,286.74
2014,Radio,Publicidad Turismo,33605,463,Campaña,4/4/2003,19.446,463
2014,Medios impresos,Publicidad Turismo,366,147.4,Campaña,1/30/2003,11.3498,113.498
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,440,Campaña,1/30/2003,35.64,299.2
2014,Internet,Publicidad Turismo,362,709,Campaña,1/30/2003,52.466,389.95
2014,Radio,Publicidad Turismo,33605,730,Campaña,1/30/2003,24.82,423.4
2014,Medios impresos,Publicidad Turismo,366,404.88,Campaña,1/28/2003,37.65384,279.3672
